player_id,nickname,country,position,faceit_elo,game_skill_level,lifetime_matches,lifetime_win_rate_percent,lifetime_kd_ratio,lifetime_headshots_percent
997063a4-d3d3-4a95-acb3-0853ea25c28c,lopes_-,ee,854,2478,10,579,55,1.37,55
4211283d-acbf-4f92-a64c-b49bb038aa76,ArchoNNN,br,855,2478,10,3220,50,1.13,52
c6694f7e-683f-4b33-a6af-b2adf1a6253c,duk77,br,856,2477,10,1758,55,1.17,49
4d1c2217-3439-49a6-b14d-b2163a0f7b11,SnopNTC,br,857,2477,10,886,54,1.2,59
3f8790a8-486d-4b96-ac11-c8362ef05a87,-_-sk,so,858,2477,10,2706,53,1.2,44
37761da3-9885-4ba5-b8a4-62785a543654,RETR4SAD0,bo,859,2477,10,2481,51,1.11,50
03fd5d4d-d4ca-4eb9-871c-1b7038ceefa3,V4ND4MM3,br,860,2476,10,705,56,1.46,49
f27ac2cf-d6e5-40a5-ad5b-d1eb92b4ae87,-cheto,ar,861,2475,10,2975,51,1.12,59
7bc914be-6e4a-40d9-be53-9a10e5b7c11b,Guizardi_,br,862,2475,10,706,54,1.36,39
4a40968c-3ec5-4830-a34b-d3eb690366cc,devas-,uy,863,2475,10,1519,55,1.2,46
3e4dcc9c-630c-43f3-a9ed-fa6469541c36,NLZ--,ar,864,2475,10,1129,52,1.26,57
321d596c-d50e-4f76-895e-94e1079d288c,sup-_,eg,865,2475,10,2810,52,1.15,63
13243b50-2738-4b79-85b7-19215aab8880,serialmogger,hk,866,2475,10,742,56,1.24,51
0d0d0fd6-717c-416f-895e-db1ab10046d6,YEAH1337,br,867,2475,10,374,61,1.53,46
c0caaa27-8c16-4894-8c68-617e9e2ec38d,hypnotizeee,br,868,2474,10,473,59,1.32,46
74aaabf3-2e81-4796-9c70-792e6a981afc,mimiii,br,869,2474,10,191,65,1.27,49
57cc90c9-adde-4cfc-a29c-3b587c283952,shewant1221,br,870,2474,10,1208,53,1.11,49
29c659ab-6487-44d0-9747-9c038e8021f1,s27ec3,zw,871,2474,10,875,54,1.14,54
8c8abec3-0928-47c1-a33e-e5edc12e5d94,-20y,ar,872,2472,10,1960,52,1.19,51
614287c5-0c12-4b24-b299-c4f3ea555b25,Nog,br,873,2472,10,2550,51,1.15,43
ebe68098-51ad-4b18-8185-187a580122a7,-Marcosss-,uy,874,2471,10,975,52,1.34,49
640c2483-ba5d-4ab3-ada0-6591b432217b,LEABZINHO,cl,875,2471,10,1032,53,1.05,57
5e694c68-91af-49d8-92f5-c41a1b6c1e62,nAdA_bObO-_-,jp,876,2471,10,2091,51,1.21,44
4feaf671-e869-47fd-8f75-0e86303a23e8,fabiiork,br,877,2471,10,470,57,1.28,41
2135910e-2186-4c12-ab4b-04decce279df,anchor77,br,878,2471,10,836,56,1.51,52
04642807-5145-435c-ab0a-8e247814b4f5,znzik,br,879,2471,10,347,71,1.26,51
275312e4-8501-44e8-983e-9ecf51c5df80,alepitox,ar,880,2470,10,1052,52,1.35,52
f67e01e3-215f-4ad0-b687-648c28e7202c,srg-_,ar,881,2469,10,876,52,1.34,51
af73c8e9-88b8-4a25-b139-a1484d55aba7,deco_-,fi,882,2469,10,434,56,1.28,53
addc2aac-0e9b-4c28-bcd9-1c8b7542a89f,ber-_-,br,883,2469,10,1075,53,1.08,57
9ce7e771-0d2d-4ce3-b9b6-4c655a3b3d46,VolpatoKing,br,884,2469,10,474,57,1.22,50
6c5a5cbb-9e8e-456e-98cf-b451a6d023a4,kennycruz,br,885,2469,10,2469,55,1.13,45
d3a82ecb-77e5-4e60-8405-91767c17a83d,HappyHour,ar,886,2468,10,993,51,1.3,50
c48e5764-b7b1-4813-b7e9-5493310582e4,casperj3d,ar,887,2468,10,1697,51,1.31,56
83cfa438-c329-4983-9167-69f093b28293,VIANAA-,br,888,2468,10,724,58,1.28,54
4a127a2a-aeb9-4fcf-bccf-83bb41cad1fd,m0N33SY666,br,889,2468,10,328,54,1.29,43
2746489f-f780-4c6b-a9f3-8a7edb796163,21noa,cn,890,2468,10,424,68,1.62,46
0192152f-d577-4121-8917-2a0489b17d7e,pE3w,br,891,2468,10,374,57,1.38,57
c8e22bf1-d491-4c74-b869-15eb200fbc2c,-matizek-,ar,892,2467,10,2937,55,1.3,50
a359df98-869d-4b07-aacc-01069b15b0ed,dagestanii,ae,893,2467,10,1148,54,1.19,52
63ea72bf-53cf-4ac1-8c4b-5711b62f1680,MAT1NTA,br,894,2467,10,2676,54,1.15,44
451b3570-03df-4d01-9e4a-aad7d01d1145,SmollWallace,uy,895,2467,10,1408,55,1.52,56
0c44ad8c-b416-435c-8361-b2ee137a98f6,matz77,uy,896,2467,10,2852,50,1.09,56
72829dcb-21b8-4363-b38a-827a1ae37314,j-_-j,br,897,2466,10,393,57,1.19,48
20702eb9-f8cc-4c1d-b2a2-14144b793312,fedye-,fi,898,2466,10,1228,53,1.43,58
0bc73eed-3ef2-4551-b5f3-3f2200658cdd,reskky,br,899,2466,10,444,57,1.19,51
b5f26b5a-f942-46a4-bbed-e36783db2ebe,disbratiNado,br,900,2464,10,346,61,1.61,55
4077f1a4-b324-4a0f-995b-8a21779bb99f,fzn,br,901,2464,10,1346,52,1.33,41
16d6d3dd-9dbe-46e5-a80d-4da1654c14b6,quav,br,902,2464,10,341,57,1.3,56
d07ba60e-4076-451d-95c1-b3b3f70a3122,ddddDddd_-,br,903,2463,10,678,62,1.26,50
c8174bd9-2a29-4fe3-9173-49263997ff97,Cortinas1,br,904,2463,10,895,54,1.11,56
ac3de109-f0ec-484c-8a8e-fa6c7dd4eb91,refused-,ar,905,2463,10,2688,55,1.23,61
9b4da768-56af-485e-a407-eac7da2b5a41,fertoking,ar,906,2463,10,724,53,1.23,58
95c1837b-73ad-403a-9606-19c3c3a8e833,afterlai,ar,907,2463,10,3579,54,1.29,58
885489d2-1c0f-455d-b505-4a585971ea8a,Xavi666-,cl,908,2463,10,2038,53,1.12,55
65ca095c-8e08-4a14-8395-b5d7fa812bcd,-HAK1MI,ar,909,2463,10,3448,51,1.35,58
507cc88d-c24d-4e64-b7be-cc9d6c617c40,tgggggggg-_,br,910,2463,10,2669,53,1.09,52
fa5e31ba-ff1d-450e-aa90-3b1250d9903e,TUKITUKITUKI,cl,911,2462,10,1143,53,1.15,53
a39501d8-3272-4652-b89c-7dc67b7914a6,armyofone,br,912,2462,10,641,60,1.44,51
51a02b90-6e47-412d-9497-ed6af7cc0d75,pml_,br,913,2462,10,878,58,1.18,63
9c0dc21a-9d97-4393-98a1-ac3ed1285d26,mSx--,ar,914,2461,10,4998,50,1.07,46
42ea4577-33dd-473d-8b63-6200c4518a4c,Marcone-,br,915,2461,10,2336,50,1.08,43
13429cb0-55a3-4330-8337-d1e0f71ab11d,distao,br,916,2461,10,319,66,1.35,50
6c21d6c1-5225-45b4-99fb-2598d1a1e2b4,WTDppL-,br,917,2460,10,1650,55,1.18,47
67954022-5f21-4103-961a-4f2126d9e1b1,LangBST,br,918,2460,10,869,54,1.29,47
55535bcb-9318-4c66-a155-4f733103eb96,mozartt-,ar,919,2460,10,2359,52,1.13,51
15691657-2869-49ca-93c1-127bfe473d93,hotzkL,br,920,2460,10,533,54,1.2,54
cf66f040-b6fc-492c-bb51-8698c24ed91f,erkhan_,ar,921,2459,10,1754,51,1.11,50
e04ab24c-2fb3-4888-bb50-7e8bce0fec76,fox1w,br,922,2458,10,305,63,1.44,49
2e310481-0681-40ba-9123-5ec7896dcd00,JDK_54_75_4F,ar,923,2458,10,760,53,1.2,53
fcef8e6b-3cdb-48b0-a97e-42a173b98bb0,biitz-,br,924,2457,10,909,58,1.33,50
11928df7-92eb-4dba-b515-cef0dbea02ff,tonica_,br,925,2457,10,718,55,1.11,57
adcf1002-9356-429e-82df-6ae74c7ca95f,ViniBRr,br,926,2456,10,908,53,1.38,38
73371315-25d1-4217-89ab-fb79846ed3fc,flikzin-,br,927,2456,10,993,54,1.07,52
5fe49019-0f2d-48ea-bb07-b239c55f2d24,shrr,br,928,2456,10,2333,52,1.29,38
280b5541-de01-4c69-8b60-d1100f3220e2,mat1_-,ar,929,2456,10,2202,51,1.18,46
8558a542-421c-4b1b-8e95-6c02579ed7a9,CMito-,br,930,2455,10,280,59,1.15,55
12b130e6-076c-4cda-ac90-eafa6323d8e5,gts888,br,931,2455,10,495,54,1.5,45
f31e9eb5-c736-4c19-8c31-a8fac4f7ce74,flybestt63,br,932,2454,10,214,59,1.35,55
ee59c213-562b-41ee-a7b9-4c27e71da556,DANZK__,br,933,2454,10,841,53,1.23,46
00f89018-1938-45b1-a8cc-7df3549f3c07,HATZIVEN,cl,934,2454,10,2568,52,1.06,45
dad5c472-cc84-4523-a740-c63fefa081b1,AnyWay-_-,br,935,2453,10,299,56,1.23,48
d2b6a8ce-4727-4108-8810-d36a4b08642c,guszzz-,fk,936,2453,10,749,57,1.43,52
c21a057b-88c7-4e77-a30f-9fca076f9fdc,GONZAVV-,ar,937,2453,10,1812,51,1.25,51
8ea8a9c3-263c-429f-ab55-2cc533352081,Piervolino-,br,938,2453,10,2185,51,1.14,44
00435a5a-9e92-4a20-b11c-b0059e68b995,firezin_-,br,939,2453,10,1124,53,1.06,51
c7a8d704-f020-4054-95b7-657408f07c75,ChriiisZXV,se,940,2452,10,717,51,1.17,60
31b16da0-0178-4a8d-a88f-48f9e69e2551,j4oZxN,cl,941,2452,10,1554,51,1.17,50
ed76f070-540e-4e93-8de6-c4fa042e0497,thesmithsfan,cl,942,2451,10,1079,51,1.35,45
d7b1dd29-70f0-469c-914b-0a071359f2c5,financy-,br,943,2451,10,746,56,1.27,45
b85547ab-a919-4bf3-b82c-f5d0b817ea52,HenriqueM,br,944,2451,10,683,56,1.18,56
493837d8-e54e-49c5-ae7f-797f9560730a,Popecks,br,945,2451,10,598,55,1.2,48
45dba599-4cec-494c-8aa4-8a535f37ca3f,xXgryBOfEvil,br,946,2451,10,756,52,1.09,43
fb4d7d9d-405b-4f05-b084-c79fe26c0df8,zeithh,cl,947,2450,10,2420,54,1.3,43
a36a288c-3f13-46bd-a8aa-9294ae521714,jotazer9,br,948,2450,10,1781,55,1.08,46
46ad9c22-7cb8-46cc-a08c-cb12183b4e51,remakzera,br,949,2450,10,310,59,1.29,55
f5fab13b-e19f-4ba6-968e-c9a98a6666d1,ky0renn,cn,950,2449,10,374,55,1.12,54
ecb3dfcb-243d-48a8-a0a6-5cc0d213c952,sfd_d,br,951,2449,10,1038,61,1.48,51
e93b0833-6e84-4f10-b3ce-9cb487233a22,v7b,br,952,2449,10,655,58,1.12,51
982c4c63-5728-4a60-a5c3-fd3c5c75da43,Liivete,br,953,2449,10,507,56,1.52,42
83ff0437-b15c-4f08-a175-790f8499245c,xina,br,954,2449,10,797,54,1.19,49
386a1951-2734-4cbc-8421-558b073dbaca,_RavZ-,br,955,2449,10,1120,51,1.22,44
1188b7f0-197c-4ae2-9f5a-2935a019095f,nacho--,ar,956,2449,10,2433,50,1.04,55
fcdff9cf-c1fe-41bf-bf7c-adf88ba9c51d,Borzani,br,957,2447,10,947,51,1.22,40
ebbe10e5-496f-4d84-a078-1892d3afa989,thiago-w-,us,958,2447,10,455,61,1.6,45
e26e5897-2f22-49c6-b753-27e3637ef027,meet,br,959,2447,10,1869,52,1.02,61
d8205d79-3552-4e8a-a83a-c6506dcb6392,lmz1,br,960,2447,10,438,63,1.29,45
b6622144-707c-41ac-9aef-61257a9594b0,felisze,ar,961,2447,10,997,53,1.25,59
a3d77998-7146-43d3-9ada-d38e1dcf8e59,mty1,br,962,2446,10,1438,56,1.24,45
6366d516-99cb-4a4c-8f7a-4fc59530c12f,-AkZ-,br,963,2446,10,509,56,1.03,40
45aa6ecd-bf4e-46b5-875a-33d41ba01962,teuZOiD47-,br,964,2446,10,898,58,1.23,50
39be6c92-4868-4103-a0cb-aa7b888db369,vavalo,br,965,2446,10,845,56,1.13,44
dd8d911e-eef6-4fbb-a5a4-cdbd18686069,hatred--,br,966,2445,10,386,54,1.15,52
dbc4e42e-793b-442c-b34e-1820384fbcb7,FilezZzin,br,967,2445,10,682,60,1.27,39
907cdf17-4fde-40b8-b7da-716e641b8f99,dg0z,py,968,2445,10,998,54,1.12,55
45ee07a7-fbd6-415c-98c9-dad3c4e415b1,ooiralob,br,969,2445,10,1329,52,1.19,54
df7de9d7-178d-46f0-a658-3012c5c4a224,psyclon9,hm,970,2444,10,1850,52,1.07,47
b439e81b-57dc-402b-8ce2-3cd058daee16,spARK_--,br,971,2444,10,2307,55,1.15,52
a135e764-d855-436e-90e4-2693720cb5fa,gnarly-,ao,972,2444,10,281,56,1.03,55
7703905f-98dc-401b-9a31-8dc6fb9b24c4,ttoto-,ar,973,2444,10,299,57,1.3,47
4bf67bca-c7c1-4ac5-8d67-81e1cbfc111d,danzera-_-,br,974,2444,10,730,54,1.2,44
7f4470ff-2c40-44b9-8286-e0196fb6653d,--m1,br,975,2443,10,2450,50,1.06,54
6e0b15bc-db52-4c79-b329-1b1d64c0196d,jatz1,ar,976,2443,10,814,54,1.19,47
41355a9f-e7a8-4d91-9cd3-0803386a9d31,mathit,cl,977,2443,10,943,56,1.21,49
51620e9d-f98d-40c3-a8b4-f8299f005217,lsc-,ar,978,2442,10,145,65,1.9,52
7d84720e-80f9-4029-9c77-8a34204b3a31,-SileNt,ar,979,2441,10,1083,56,1.37,48
2ce96280-562b-4e03-be61-99bd95d2085a,BTN1,br,980,2441,10,984,54,1.14,49
dd467573-3594-4924-bf64-77df8bf4c275,pellizzaro,br,981,2440,10,825,57,1.16,50
d5e9185c-9aa5-473f-8729-fb2c763726c4,anywhere,br,982,2440,10,1609,52,1.15,46
c6ec117d-ec5f-42ad-843b-09ca2e82656b,TH-_,br,983,2440,10,2487,51,1.23,60
735fbf83-5de1-4848-826d-8ffc3be34488,Spirit_Souls,br,984,2440,10,649,53,1.06,43
4b69f21e-953b-4e60-bbcd-8448656d6c83,SUDAKAfraca,ar,985,2440,10,839,52,1.3,53
42859f46-f022-4243-a0e2-60d95f643b5b,BadStan,br,986,2440,10,1280,53,1.2,43
32d8240e-3da8-42e6-b6e0-b0253947ec8d,Konorovski,pl,987,2440,10,513,55,1.26,50
f90cadbf-ae55-4885-aac1-eaa367d5d830,oxepkchu,br,988,2439,10,272,68,1.26,46
d3e1d875-a336-48f7-a00e-9985a6ed5e3e,ELANTICONCHA,ar,989,2439,10,975,53,1.44,56
ba4b5bc6-ede7-4938-824d-d3f7227bc58b,ivanjks,ar,990,2439,10,1356,51,1.19,52
ae7719cb-250a-41f4-bf88-c4ad78db25d1,lbN,br,991,2439,10,2562,54,1.09,59
acb5e87a-13b9-4691-a369-f5d694352cd7,vezy-_,ru,992,2439,10,2886,51,1.2,52
79797ff7-c56c-499c-af92-f27dbc10977b,LUISX-,br,993,2439,10,1410,53,1.33,49
636ac617-f74b-4635-906b-c7c0f918a877,-_Carlin_-,br,994,2439,10,316,60,1.45,52
553ec2ec-d7ed-432c-a387-8a31304b3b85,frankye,kr,995,2439,10,3468,51,1.15,45
1f30c0d7-aa1c-4a6b-a275-d44fbea93682,uhul,br,996,2439,10,3982,69,1.26,59
197c982d-31b5-451f-9c57-8e12f2eaeac5,LANUEVAOLA,ar,997,2439,10,6457,54,1.14,51
073d6ad7-fbe4-4163-a4d8-4c704c2045fc,broke999,br,998,2439,10,445,57,1.35,43
f68aab06-ad85-48b2-a91d-2d2e93bd3fee,ONBRAINE,br,999,2438,10,707,53,1.09,47
5b7c50ae-f158-44f4-8378-ec6658fdcb4d,doom_212,br,1000,2438,10,719,54,1.33,45
